CODFILIAL;CODPROD;DESCRICAO;CODFORNEC;FORNECEDOR;EMBALAGEM;QTESTGER;QTINDENIZ;QTRESERV;QTPENDENTE;CUSTOULTENT;PVENDA;QTBLOQUEADA;QT_DISP
1;249;NESTLE GREGO LIGHT MARACUJA 12X360G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;360G;23;0;0;0;4,484847;7,1;0;23
1;254;NINHO FRUTI MORANGO 8X250G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;250G;22;0;22;0;2,890952;5,7;0;0
1;255;CHANDELLE SENSACAO 20X220G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;20X220G;;0;0;0;1,9965;2,9103;0;
1;169;BEB LACTEA NESTLE MORANGO 10X900G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;10X900G;0;0;0;0;5,017746;6,77;0;0
1;171;BEB LACTEA NESTLE POLPA 3 SABORES 6X540G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;6X540G;0;0;0;0;2,585175;3,51;0;0
1;178;BEB LACTEA NINHO SOLEIL MORANGO 48X180G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;180G;0;0;0;0;1,530417;2,2309;0;0
1;179;IOGURTE NINHO SOLEIL MORANGO 10X900G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;10X900G;0;0;0;0;5,717228;9,16;0;0
1;182;CHAMBINHO PETIT MRG 12X480G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;480G;0;0;0;0;4,673581;9,4;0;0
1;183;CHAMBINHO PETIT MOR 16X320G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;320G;380;0;51;0;4,096867;6,7;0;329
1;184;NINHO SOLEIL PETIT MOR 28X360G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;28X360G;0;0;0;0;2,013296;5,49;0;0
1;185;CHAMYTO NECTAR 27X200ML LARANJA;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;27X200ML;0;0;0;0;0,862207;0,8;0;0
1;189;CHANDELLE CHOCOLATE BRANCO 20X220G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;20X220G;0;0;0;0;2,272754;3,5;0;0
1;190;CHANDELLE CREME+BISC NEGRESCO 24X111G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;24X111G;0;0;0;0;1,539167;2,2437;0;0
1;191;CHANDELLE TORTA LIMAO 20X180G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;20X180G;0;0;0;0;1,9965;2,9103;0;0
1;197;IOGURTE NESCAU COM CEREAL 24X106G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;24X106G;0;0;0;0;1,92725;2,67;0;0
1;206;NESTLE GREGO IOG LIGHT 3 SAB 6X540G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;540G;108;0;12;0;5,620384;9,1;0;96
1;209;IOGURTE NESTLE GREGO+CORN FLAKES 24X105G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;24X105G;;0;0;0;1,689583;2,4629;0;
1;167;CHAMYTO IOGURTE MOR+CER CHOC 24X130G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;130G;324;0;72;3;2,036319;3,25;0;249
1;175;BEB LACTEA NESTON POLPA 6X600G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;6X600G;0;0;0;0;4,7021;6,86;0;0
1;196;IOGURTE GREGO NESTLE TRADICIONAL 24X110G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;24X110G;0;0;0;0;1,399125;2,04;0;0
1;211;IOGURTE NESTLE GREGO+PED MORANGO 24X130G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;24X130G;0;0;0;0;1,773375;2,59;0;0
1;177;BEB LACTEA NINHO SOLEIL MACA+BNA 48X180G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;180G;0;0;0;0;1,530417;2,2309;0;0
1;181;CHAMBINHO PETIT CHOC 20X480G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;20X480G;0;0;0;0;3,8178;5,57;0;0
1;186;CHAMYTO NECTAR 27X200ML MACA;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;27X200ML;0;0;0;0;0,862207;0,8;0;0
1;174;NESTON IOGURTE LIQ MACA BNA 12X850G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;850G;534;0;30;0;4,97811;8,5;0;504
1;205;NESTLE FLAN MORANGO 20X220G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;220G;0;0;0;0;1,53695;2,47;0;0
1;210;IOGURTE NESTLE GREGO+PED ABACAXI 24X130G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;24X130G;;0;0;0;1,69;2,4636;0;
1;201;IOGURTE NESTLE NATURAL MEL 28X170G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;170G;240;0;70;0;1,49896;2,5;0;170
1;253;LEITE FERM MOLICO VIT FRUTAS 48X170G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;48X170G;0;0;0;0;1,466862;2,14;0;0
1;176;NINHO IOGURTE LIQ MACA E BANANA 12X850G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;850G;131;0;48;0;6,269785;8,9;0;83
1;168;CHAMYTO BEB LACTEA MOR+CER CRML 24X130G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;130G;3;0;0;3;2,036319;3,25;0;0
1;170;BEB LACTEA NESTLE MORANGO 48X180G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;48X180G;0;0;0;0;1,065934;1,44;0;0
1;200;NESTLE IOG NATURAL DESNATADO 28X160G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;160G;580;0;70;0;1,49896;2,5;0;510
1;207;IOGURTE GREGO LIQ NESTLE FR VERM 48X170G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;48X170G;0;0;0;0;1,348354;1,97;0;0
1;208;IOGURTE GREGO LIQ NESTLE TRADIC 48X170G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;48X170G;0;0;0;0;1,240296;2,03;0;0
1;252;IOGURTE GREGO NESTLE SEM ACUCAR 24X110G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;24X110G;0;0;0;0;1,3991;2,0391;0;0
1;203;MOLICO LEIFERMENTADO LIQ MRG 24X170G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;170G;0;0;0;0;1,4215;2,5;0;0
1;279;LEITE FERM MOLICO FRUT VERM 12X400G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;12X400G;0;0;0;0;3,935694;5,74;0;0
1;295;PALLET ;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;1 UN;0;0;0;0;25,2;17;0;0
1;188;CHANDELLE CHOCOLATE 20X220G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;20X220G;0;0;0;0;1,948212;3,75;0;0
1;212;NINHO SOLEIL PETIT MRG+BNA&MC 16X320G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;320G;0;0;0;0;4,043745;7,25;0;0
1;187;CHAMYTO NECTAR 27X200ML UVA;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;27X200ML;0;0;0;0;0,862207;0,8;0;0
1;247;CHAMBINHO PETIT MRG 38X80G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;38X80G;0;0;0;0;0,756809;1,9;0;0
1;172;NESTLE BEB LACTEA POLPA MORANGO 6X540G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;540G;0;0;0;0;1,972959;2,88;0;0
1;199;IOGURTE NESTLE NATURAL 28X170G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;170G;84;0;84;0;1,49896;2,5;0;0
1;251;IOGURTE GREGO NESTLE PESSEGO 12X400G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;12X400G;0;0;0;0;4,028195;5,88;0;0
1;194;NESTLE GREGO IOG FRUTAS VERM 12X400G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;400G;98;0;18;0;4,485226;7,1;0;80
1;180;NINHO IOGURTE POLPA 6X540G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;540G;5263;0;12;96;3,318984;4,5;0;5155
1;296;IOGURTE NESTLE GREGO LIGHT MEL 48X170G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;48X170G;0;0;0;0;1,333611;2,03;0;0
1;297;CHANDELLE BOMBOM GALAK 32X160G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;CX 32X160G;0;0;0;0;2,190651;3,2;0;0
1;298;CHANDELLE BOMBOM CLASIC 32X160G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;160G;0;0;0;0;2,190651;3,2;0;0
1;299;IOGURTE NESTLE GREGO LIGHT MAR 48X170G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;CX 48X170G;0;0;0;0;1,333611;2,03;0;0
1;287;NINHO IOGURTE LIQ MACA E BANANA 24X170G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;170G;767;0;78;0;1,638032;2,7;0;689
1;204;NESTLE FLAN CARAMELO 20X200G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;200G;57;0;30;6;2,071839;3,1295;0;21
1;214;REQUEIJAO CREMOSO NESTLE LIGHT 15X200G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;PT 200G;150;0;135;0;4,064916;6,35;0;15
1;288;NINHO IOGURTE MORANGO 24X170G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;170G;867;0;66;0;1,638036;2,7;0;801
1;333;NESTON IOGURTE POLPA 2 SABORES 6X540G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;540G;2407;0;60;6;2,960393;5,4;0;2341
1;250;IOGURTE GREGO NESTLE ABACAXI 12X400G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;12X400G;0;0;0;0;3,620388;5,89;0;0
1;192;NESTLE BICAM IOGURTE MORANGO 28X150G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;150G;550;0;200;59;1,802333;2,9;0;291
1;403;NESTLE GREGO TORTA DE MORANGO 48X90G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;90G;0;0;0;0;1,166828;1,7;0;0
1;404;LEITE FERM CHAMYTO CITRUS 20X6X75G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;PC 6X75G;0;0;0;0;0,620107;5,45;0;0
1;405;LEITE FERM NINHO 20X6X75G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;PC 6X75G;0;0;0;0;3,12651;4,75;0;0
1;454;CHANDELLE CHANTILLY CAFE 24X200G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;24X200G;0;0;0;0;3,049127;4,35;0;0
1;448;CHANDELLE CHANTILLY CHOCOLATE 24X200G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;200G;0;0;0;0;3,03018;4,9;0;0
1;449;CHANDELLE CHANTILLY CARAMELO 24X200G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;24X200G;142;0;0;0;3,03018;4,9;0;142
1;450;CHANDELLE CHOCOLATE 24X180G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;180G;0;0;0;0;2,642581;4,75;0;0
1;453;CHANDELLE CHOCOLATE 18X360G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;360G;232;0;63;0;4,199354;7,3;0;169
1;452;CHAMBINHO PETIT ALGOD DOCE E TRF 16X320G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;16X320G;0;0;0;0;3,545846;5,29;0;0
1;505;NESTLE GREGO TORTA DE LIMAO 48X90G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;90G;0;0;0;0;1,166828;1,7;0;0
1;193;IOGURTE GREGO NESTLE DINIEPER 6X600G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;6X600G;0;0;0;0;4,991272;7,3;0;0
1;705;CHANDELLE CHOCOLATE BRANCO 24X180G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;180G;0;0;0;0;2,602285;3,9;0;0
1;506;IOGURTE GREGO NESTLE TORTA MACA 48X90G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;48X90G;0;0;0;0;1,049321;1,6;0;0
1;451;CHAMBINHO CHOCOLATE 16X320G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;320G;177;0;24;0;3,583552;6,7;0;153
1;759;CHAMYTO LEITE FERMENTADO 21X6X75G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;PC 6X75G;130;0;42;0;3,279345;5,3;0;88
1;828;IOGURTE NESTLE GREGO BLUEBERRY 12X360G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;12X360G;0;0;0;0;3,620388;5,89;0;0
1;843;IOGURTE NINHO POLPA S/LACTOSE MRG 12X360;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;12X360G;0;0;0;0;2,84591;4,62;0;0
1;844;NINHO IOGURTE FRUTI UVA 8X250G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;250G;0;0;0;0;2,565831;3,75;0;0
1;807;IOGURTE GREGO NESTLE LIGHT TRADIC 48X90G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;48X90G;0;0;0;0;1,051955;1,6;0;0
1;808;NESTLE GREGO IOG LT TORTA MARJ 48X90G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;90G;0;0;0;0;1,167046;1,7;0;0
1;809;NESTLE GREGO IOG LIGHT T FRT VERM 48X90G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;90G;0;0;0;0;1,255058;1,7;0;0
1;810;NESTLE GREGO TRADICIONAL 48X90G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;90G;0;0;0;0;1,166828;1,7;0;0
1;811;IOGURTE GREGO NESTLE TORTA BANANA 48X90G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;48X90G;0;0;0;0;1,051943;1,6;0;0
1;198;NESTLE NATURAL CENOURA+LARANJA 28X170G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;170G;616;0;126;0;1,498963;2,5;0;490
1;842;NESTLE IOG LIQ MORANGO 0 LACTOSE 24X170G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;170G;0;0;0;0;1,195013;1,8527;0;0
1;805;NINHO SOLEIL PETIT LEITE 28X320G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;28X320G;0;0;0;0;3,636578;5,49;0;0
1;806;IOGURTE NESTLE GREGO LIGHT LIMAO 12X360G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;12X360G;0;0;0;0;3,36674;5,89;0;0
1;1517;NESTON IOGURTE LIQ MACA E BAN 24X170G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;170G;369;0;51;0;1,243645;2,1;0;318
1;1518;NESTLE BEB LACTEA POLPA 2 SABORES 6X540G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;540G;0;0;0;0;1,972959;2,88;0;0
1;1519;NESTLE GREGO IOG TRAD + MRG 6X600G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;600G;6;0;6;0;5,620384;9,1;0;0
1;1509;NESTLE IOGURTE MORANGO 24X170G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;170G;209;0;111;14;1,335109;1,9;0;84
1;1504;NESTLE IOGURTE MORANGO Z LACTOZE 12X360G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;360G;0;0;0;0;3,365539;4,97;0;0
1;1511;NESTLE IOGURTE MORANGO 12X900G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;900G;770;0;13;4;5,474137;8,4;0;753
1;1506;NESTLE IOG VIT DE FRUTA 12X900G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;900G;978;0;1;0;5,474121;8,4;0;977
1;1507;NINHO PETIT MRG E LEITE 16X320G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;320G;0;0;0;0;3,419259;5,2;0;0
1;1508;NESTLE GREGO IOG LT MORANGO 12X360G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;360G;36;0;36;0;4,485226;7,1;0;0
1;1510;NESTLE IOGURTE MORANGO 12X1,250G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;1,250G;413;0;50;4;7,198809;11;0;359
1;1512;NESTLE IOGURTE VIT DE FRUTA 12X1,250G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;1,250G;772;0;24;0;7,198814;11;0;748
1;1513;CHAMYTO IOGURTE MORANGO 12X360G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;360G;0;0;0;0;2,050649;3,2;0;0
1;1514;CHAMYTO IOGURTE LIQ MORANGO 12X850G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;850G;0;0;0;0;4,93598;7,6527;0;0
1;1521;CHAMYTO GO IOG LIQ MORANGO 24X100G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;100G;304;0;63;0;1,468566;2,5;0;241
1;1522;NESTLE GREGO FRUTAS VERMELHAS 48X90G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;90G;0;0;0;0;1,166857;1,7;0;0
1;248;NESTLE GREGO LIGHT BAUNILHA 12X360G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;360G;0;0;0;0;4,128691;6,11;0;0
1;202;MOLICO LEITE FERM LIQ MRG 12X850G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;850G;0;0;0;0;6,411934;9;0;0
1;1515;CHAMYTO IOGURTE LIQ MRG 24X170G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;170G;0;0;0;0;1,502881;2,25;0;0
1;1520;CHAMYTO GO IOG LIQ VITAMINA 24X100G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;100G;856;0;27;0;1,468292;2,5;0;829
1;1652;NESTLE GREGO MORANGO 24X90G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;90G;0;0;0;0;1,167216;2;0;0
1;1653;NESTLE GREGO FLOCOS 24X90G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;90G;0;0;0;0;1,167192;2;0;0
1;1668;NESTLE FLAN CARAMELO 8X400G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;400G;0;0;0;0;3,5935;4,25;0;0
1;1958;NESTLE GREGO TORTA MORANGO 24X90G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;90G;67;0;48;0;1,366271;2,15;0;19
1;1699;NESTLE GREGO IOG FLOCOS 12X400G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;400G;0;0;0;0;4,053831;6,6;0;0
1;2127;NESFIT IOGURTE FRUTAS VERMELHAS 20X150G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;150G;0;0;0;0;2,572483;3,65;0;0
1;1796;NESTLE IOGURTE PEDACOS MORANGO 28X100G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;100G;0;0;0;0;1,230028;1,907;0;0
1;1887;CHANDELLE CHOCOLATE BRANCO 18X360G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;360G;244;0;0;0;4,199354;7,3;0;244
1;2332;NESTLE FLAN MORANGO 20X200G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;200G;0;0;0;0;1,927731;3,35;0;0
1;213;REQUEIJAO CREMOSO NESTLE 15X200G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;PT 200G;791;0;195;0;4,064907;6,35;0;596
1;2042;NESFIT IOGURTE MORANGO BAUN 24X170G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;170G;309;0;1;1;1,932282;2,8;0;307
1;2373;NINHO IOGURTE POLPA 6X720G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;720G;0;0;0;0;5,453457;7,75;0;0
1;1693;NINHO IOGURTE LIQ MACA E BANANA 24X100G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;100H;949;0;36;0;1,957064;2,5;0;913
1;2104;NESFIT IOGURTE MORANGO BAUN 20X150G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;150G;0;0;0;0;2,573377;3,65;0;0
1;1697;CHANDELLE CHOCOLATE 6X720G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;720G;57;0;12;0;6,383583;13,3;0;45
1;1698;CHAMYTO LEITE FERM 21X6X120G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;120G;194;0;25;0;5,261734;8,3;0;169
1;1735;NESTLE IOGURTE POLPA MORANGO 6X540G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;540G;7082;0;180;78;2,869906;4,5;0;6824
1;1736;NESTLE IOGURTE POLPA VITAMINA 6X540G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;540G;1468;0;18;30;2,869351;4,5;0;1420
1;195;IOGURTE GREGO NESTLE TRADICIONAL 12X400G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;12X400G;517;0;24;0;4,485226;7,1;0;493
1;2455;MOLICO IOGURTE LIQ BAUN 24X170G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;170G;0;0;0;0;1,724605;2,1498;0;0
1;1885;CHAMYTO IOGURTE LIQ PROTEINA 12X850G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;850G;0;0;0;0;6,968983;10;0;0
1;1886;CHAMYTO IOGURTE LIQ PROTEINA 24X170G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;170G;0;0;0;0;1,876619;2,75;0;0
1;1505;NESTLE IOG VIT DE FRUTA 24X170G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;170G;217;0;51;2;1,335103;1,9;0;164
1;1940;NESTLE GREGO TORTA MARACUJA 24X90G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;90G;2;0;0;0;1,366271;2,15;0;2
1;1941;NESTLE GREGO TRADICIONAL 24X90G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;90G;20;0;20;0;1,366271;2,15;0;0
1;1942;CHAMYTO IOGURTE PROTEINA TURBO 24X100G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;100G;0;0;0;0;1,379358;2;0;0
1;2099;MOLICO IOGURTE LIQ MRG 12X850G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;850G;91;0;48;0;7,190019;8,9;0;43
1;2100;MOLICO IOGURTE LIQ MRG 24X170G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;170G;87;0;85;1;1,724837;2,15;0;1
1;2037;NESFIT IOGURTE FRUTAS VERM 12X850G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;850G;164;0;24;0;7,313378;10,35;0;140
1;2038;NESFIT IOGURTE MORANGO BAUN 12X850G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;850G;113;0;6;0;7,313378;10,35;0;107
1;2039;NESFIT IOGURTE MARACUJA AVEIA 12X850G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;850G;88;0;12;0;7,313378;10,35;0;76
1;2040;NESFIT IOGURTE FRUTAS VERMELHAS 24X170G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;170G;400;0;0;0;1,932282;2,8;0;400
1;2041;NESFIT IOGURTE MARACUJA AVEIA 24X170G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;170G;316;0;0;0;1,932282;2,8;0;316
1;1963;NESTLE GREGO TORTA LIMAO 24X90G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;90G;248;0;108;0;1,366271;2,15;0;140
1;1939;NESTLE GREGO FRUTAS VERMELHAS 24X90G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;90G;203;0;108;0;1,366271;2,15;0;95
1;2347;CHAMBINHO PETIT MRG 64X80G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;64X80G;0;0;0;0;0,919992;1,9;0;0
1;2664;MOLICO IOGURTE LIQ BAUN 12X850G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;850G;165;0;0;0;7,190019;8,9006;0;165
1;2721;NESFIT IOGURTE POLPA MARACUJA 12X360G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;360G;60;3;57;0;0,674867;0,7;3;-3
1;2722;NESFIT IOGURTE POLPA FRUTAS VERM12X360G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;360G;60;3;57;0;0,674867;0,7;3;-3
1;2723;NESFIT IOGURTE POLPA MORANGO BAUN 6X720G;16;DAIRY PARTNERS AMERICAS BRASIL LTDA;720G;24;3;21;0;1,349733;1,4;3;-3
